model,fold,precision,recall
ir_revised,1,0.44726810673443457,0.9866853538892782
ir_revised,1,0.4474102319669527,0.9866853538892782
ir_revised,1,0.44755244755244755,0.9866853538892782
ir_revised,1,0.44769475357710653,0.9866853538892782
ir_revised,1,0.44783715012722647,0.9866853538892782
ir_revised,1,0.44797963728921414,0.9866853538892782
ir_revised,1,0.4481222151495863,0.9866853538892782
ir_revised,1,0.44826488379496976,0.9866853538892782
ir_revised,1,0.4484076433121019,0.9866853538892782
ir_revised,1,0.4485504937878305,0.9866853538892782
ir_revised,1,0.4486934353091141,0.9866853538892782
ir_revised,1,0.448836467963022,0.9866853538892782
ir_revised,1,0.4489795918367347,0.9866853538892782
ir_revised,1,0.44912280701754387,0.9866853538892782
ir_revised,1,0.44926611359285257,0.9866853538892782
ir_revised,1,0.44940951165017556,0.9866853538892782
ir_revised,1,0.4495530012771392,0.9866853538892782
ir_revised,1,0.44969658256148193,0.9866853538892782
ir_revised,1,0.44984025559105434,0.9866853538892782
ir_revised,1,0.44998402045381913,0.9866853538892782
ir_revised,1,0.45012787723785164,0.9866853538892782
ir_revised,1,0.4502718260313399,0.9866853538892782
ir_revised,1,0.4504158669225848,0.9866853538892782
ir_revised,1,0.45024,0.9859845830413455
ir_revised,1,0.45038412291933416,0.9859845830413455
ir_revised,1,0.4505283381364073,0.9859845830413455
ir_revised,1,0.45067264573991034,0.9859845830413455
ir_revised,1,0.4504966356936879,0.9852838121934128
ir_revised,1,0.45064102564102565,0.9852838121934128
ir_revised,1,0.45078550817569735,0.9852838121934128
ir_revised,1,0.4509300833867864,0.9852838121934128
ir_revised,1,0.4510747513634905,0.9852838121934128
ir_revised,1,0.45121951219512196,0.9852838121934128
ir_revised,1,0.4513643659711075,0.9852838121934128
ir_revised,1,0.4515093127809891,0.9852838121934128
ir_revised,1,0.45133311917764213,0.98458304134548
ir_revised,1,0.4514781491002571,0.98458304134548
ir_revised,1,0.45162327225972354,0.98458304134548
ir_revised,1,0.4517684887459807,0.98458304134548
ir_revised,1,0.4519137986490833,0.98458304134548
ir_revised,1,0.4520592020592021,0.98458304134548
ir_revised,1,0.45188284518828453,0.9838822704975473
ir_revised,1,0.45202833226014166,0.9838822704975473
ir_revised,1,0.45217391304347826,0.9838822704975473
ir_revised,1,0.452319587628866,0.9838822704975473
ir_revised,1,0.45246535610699323,0.9838822704975473
ir_revised,1,0.4526112185686654,0.9838822704975473
ir_revised,1,0.4527571751048049,0.9838822704975473
ir_revised,1,0.4529032258064516,0.9838822704975473
ir_revised,1,0.4530493707647628,0.9838822704975473
ir_revised,1,0.4528728211749516,0.9831814996496145
ir_revised,1,0.4530190506942202,0.9831814996496145
ir_revised,1,0.4531653746770026,0.9831814996496145
ir_revised,1,0.4533117932148627,0.9831814996496145
ir_revised,1,0.45345830639948287,0.9831814996496145
ir_revised,1,0.4536049143226641,0.9831814996496145
ir_revised,1,0.453751617076326,0.9831814996496145
