model,fold,precision,recall
IR,5,0.44681528662420383,0.9838709677419355
IR,5,0.4469576298184135,0.9838709677419355
IR,5,0.4467813894200127,0.9831697054698457
IR,5,0.4469238125597705,0.9831697054698457
IR,5,0.44706632653061223,0.9831697054698457
IR,5,0.4472089314194577,0.9831697054698457
IR,5,0.4473516273133376,0.9831697054698457
IR,5,0.4474944142993936,0.9831697054698457
IR,5,0.44763729246487866,0.9831697054698457
IR,5,0.44778026189715747,0.9831697054698457
IR,5,0.44792332268370605,0.9831697054698457
IR,5,0.4480664749121125,0.9831697054698457
IR,5,0.44820971867007675,0.9831697054698457
IR,5,0.4480332587144228,0.982468443197756
IR,5,0.44817658349328215,0.982468443197756
IR,5,0.44832,0.982468443197756
IR,5,0.44846350832266324,0.982468443197756
IR,5,0.44860710854947167,0.982468443197756
IR,5,0.44875080076873797,0.982468443197756
IR,5,0.4485741749439282,0.9817671809256662
IR,5,0.44871794871794873,0.9817671809256662
IR,5,0.44886181468419367,0.9817671809256662
IR,5,0.4490057729313663,0.9817671809256662
IR,5,0.4491498235482836,0.9817671809256662
IR,5,0.4492939666238768,0.9817671809256662
IR,5,0.449438202247191,0.9817671809256662
IR,5,0.449582530507386,0.9817671809256662
IR,5,0.4497269514937359,0.9817671809256662
IR,5,0.4498714652956298,0.9817671809256662
IR,5,0.45001607200257154,0.9817671809256662
IR,5,0.45016077170418006,0.9817671809256662
IR,5,0.45030556449018977,0.9817671809256662
IR,5,0.45012870012870015,0.9810659186535764
IR,5,0.45027357579658833,0.9810659186535764
IR,5,0.4504185447520927,0.9810659186535764
IR,5,0.4505636070853462,0.9810659186535764
IR,5,0.45070876288659795,0.9810659186535764
IR,5,0.45085401224621335,0.9810659186535764
IR,5,0.4509993552546744,0.9810659186535764
IR,5,0.4511447920025798,0.9810659186535764
IR,5,0.45129032258064516,0.9810659186535764
IR,5,0.45143594707970314,0.9810659186535764
IR,5,0.4515816655907037,0.9810659186535764
IR,5,0.45172747820471426,0.9810659186535764
IR,5,0.45155038759689925,0.9803646563814866
IR,5,0.451373182552504,0.979663394109397
IR,5,0.451519069166128,0.979663394109397
IR,5,0.4516650501131588,0.979663394109397
IR,5,0.4518111254851229,0.979663394109397
IR,5,0.45195729537366547,0.979663394109397
IR,5,0.4521035598705502,0.979663394109397
IR,5,0.45224991906765943,0.979663394109397
IR,5,0.4523963730569948,0.979663394109397
IR,5,0.452542921930677,0.979663394109397
IR,5,0.4526895657809462,0.979663394109397
IR,5,0.45283630470016206,0.979663394109397
IR,5,0.45298313878080415,0.979663394109397
IR,5,0.45313006811547196,0.979663394109397
IR,5,0.45327709279688516,0.979663394109397
IR,5,0.4530996429730607,0.9789621318373072
IR,5,0.45324675324675323,0.9789621318373072
IR,5,0.4533939590776226,0.9789621318373072
IR,5,0.4535412605588044,0.9789621318373072
IR,5,0.45368865778355544,0.9789621318373072
IR,5,0.4538361508452536,0.9789621318373072
IR,5,0.45365853658536587,0.9782608695652174
IR,5,0.4538061158100195,0.9782608695652174
IR,5,0.45395379108363165,0.9782608695652174
IR,5,0.4541015625,0.9782608695652174
IR,5,0.4542494301530446,0.9782608695652174
IR,5,0.4543973941368078,0.9782608695652174
IR,5,0.45454545454545453,0.9782608695652174
IR,5,0.4546936114732725,0.9782608695652174
IR,5,0.45484186501467233,0.9782608695652174
IR,5,0.45499021526418787,0.9782608695652174
IR,5,0.4551386623164764,0.9782608695652174
IR,5,0.4552872062663185,0.9782608695652174
IR,5,0.455435847208619,0.9782608695652174
IR,5,0.4555845852384063,0.9782608695652174
IR,5,0.45573342045083304,0.9782608695652174
IR,5,0.45588235294117646,0.9782608695652174
IR,5,0.4560313828048382,0.9782608695652174
IR,5,0.4561805101373447,0.9782608695652174
IR,5,0.4563297350343474,0.9782608695652174
IR,5,0.45647905759162305,0.9782608695652174
IR,5,0.45662847790507366,0.9782608695652174
IR,5,0.4567779960707269,0.9782608695652174
IR,5,0.4569276121847363,0.9782608695652174
IR,5,0.4570773263433814,0.9782608695652174
IR,5,0.45722713864306785,0.9782608695652174
IR,5,0.45737704918032784,0.9782608695652174
IR,5,0.45752705805182026,0.9782608695652174
IR,5,0.45767716535433073,0.9782608695652174
IR,5,0.4578273711847719,0.9782608695652174
IR,5,0.4579776756401838,0.9782608695652174
IR,5,0.458128078817734,0.9782608695652174
IR,5,0.45827858081471745,0.9782608695652174
IR,5,0.45842918172855734,0.9782608695652174
