class_hls,delta
SL-RIs,150.09472278742845
SL-RIs,172.64324292633745
SL-RIs,174.1567419859902
SL-RIs,167.96494954747016
SL-RIs,174.86326596152082
SL-RIs,159.16858982367776
SL-RIs,185.92585394044096
SL-RIs,171.4966619450759
SL-RIs,163.10737997152975
SL-RIs,170.54624476688033
SL-RIs,153.84970821961346
SL-RIs,149.21390001615487
SL-RIs,154.6070641380293
SL-RIs,152.49848914237725
SL-RIs,198.09582085779388
SL-RIs,151.65656973274946
SL-RIs,168.02278681250482
SL-RIs,169.22121337699
SL-RIs,181.76971699611846
SL-RIs,173.26381836623304
SL-RIs,181.32009443581126
SL-RIs,167.9172525812885
SL-RIs,150.9926494387689
SL-RIs,170.5529298471032
SL-RIs,166.29375040017666
SL-RIs,167.57552826250011
SL-RIs,160.3993760801253
SL-RIs,148.90254625220817
SL-RIs,177.30647294377897
SL-RIs,189.94626842915142
SL-RIs,153.07193312526763
SL-RIs,154.9814228978585
SL-RIs,178.54434437500987
SL-RIs,144.85627381027282
SL-RIs,142.20221780846754
SL-RIs,143.0937685485379
SL-RIs,172.44452864105736
SL-RIs,183.34775131272494
SL-RIs,172.43308566020409
SL-RIs,192.60127301965989
SL-RIs,195.02751215860928
SL-RIs,150.3421291865796
SL-RIs,172.62039115038507
SL-RIs,151.90470597604372
SL-RIs,164.5317343131577
SL-RIs,167.6702412811555
SL-RIs,183.50930716387376
SL-RIs,158.7149668003678
SL-RIs,138.0255395744481
SL-RIs,192.97682713090313
SL-RIs,156.43452797119042
SL-RIs,146.22708152674838
SL-RIs,170.906587473546
SL-RIs,147.446552181648
SL-RIs,178.33440143142522
SL-RIs,164.83066616762602
SL-RIs,175.65812611917895
SL-RIs,149.35383676290687
SL-RIs,164.19055798440755
SL-RIs,159.87862828869208
SL-RIs,181.7188053626848
SL-RIs,179.2540336644977
SL-RIs,176.1336430379316
SL-RIs,159.44118903313267
SL-RIs,149.29632326488962
SL-RIs,178.5205473927886
SL-RIs,154.73911216078577
SL-RIs,171.21651096762363
SL-RIs,157.4096190338395
SL-RIs,154.28846433602405
SL-RIs,171.48938062783742
SL-RIs,166.0342671743414
SL-RIs,159.55932319194588
SL-RIs,179.42487295433276
SL-RIs,174.42450065005218
SL-RIs,170.9980526398406
SL-RIs,142.2281023291798
SL-RIs,188.9411025899104
SL-RIs,175.61097610828472
SL-RIs,149.04931647792537
SL-RIs,122.80322844023617
SL-RIs,163.93066177574107
SL-RIs,140.90148261000957
SL-RIs,176.54244622106913
SL-RIs,171.07977708223646
SL-RIs,172.07452732636165
SL-RIs,146.31038006602284
SL-RIs,176.27911799846476
SL-RIs,166.5538289766573
SL-RIs,147.23002851327607
SL-RIs,159.16728189806392
SL-RIs,158.71738647510637
SL-RIs,161.80428498653185
SL-RIs,168.70033571586472
SL-RIs,179.13853184928064
SL-RIs,162.10500539836158
SL-RIs,161.18063414115875
SL-RIs,159.4482605181565
SL-RIs,146.70199490042972
SL-RIs,176.69566623714957
SL-RIs,168.5174262531451
SL-RIs,158.79839753653317
SL-RIs,167.49105817160103
SL-RIs,145.70154944142152
SL-RIs,166.97858936277498
SL-RIs,142.1572760639202
SL-RIs,173.08693648065534
SL-RIs,166.4021261105883
SL-RIs,174.462992031657
SL-RIs,165.2142437173357
SL-RIs,151.5603351032545
SL-RIs,174.63483747454066
SL-RIs,168.9699261171942
SL-RIs,147.8365182542228
SL-RIs,159.77824783487986
SL-RIs,164.18892567592255
SL-RIs,140.983773598088
SL-RIs,175.29886460606926
SL-RIs,130.7127641056897
SL-RIs,147.60124413211346
SL-RIs,175.70549893163195
SL-RIs,153.61489448989653
SL-RIs,166.4159804579719
SL-RIs,157.35148546511482
SL-RIs,158.87179783449997
SL-RIs,163.37121399574326
SL-RIs,149.03533134951473
SL-RIs,161.1996260626191
SL-RIs,161.42613456280108
SL-RIs,141.61726081383094
SL-RIs,184.52814549363256
SL-RIs,161.4051879610758
SL-RIs,147.40921009405156
SL-RIs,157.39002684764927
SL-RIs,146.30273569833312
SL-RIs,157.8926330999575
SL-RIs,180.19200359781686
SL-RIs,170.07802951573075
SL-RIs,190.27458436884444
SL-RIs,176.7366089774354
SL-RIs,192.59432972976907
SL-RIs,157.42301481554108
SL-RIs,141.4428802773207
SL-RIs,162.47082107738433
SL-RIs,159.68355986952625
SL-RIs,165.53565253767425
SL-RIs,168.6263594371124
SL-RIs,150.0523911946139
SL-RIs,149.0489536619746
SL-RIs,155.26303416309585
SL-RIs,140.80720279028168
SL-RIs,163.2556824600376
SL-RIs,147.94243622857064
SL-RIs,165.08153865846063
SL-RIs,155.49848950365103
SL-RIs,156.11875137962986
SL-RIs,133.2752000433218
SL-RIs,148.84166179568297
SL-RIs,168.63734069344886
SL-RIs,172.2266468475826
SL-RIs,159.08698861673852
SL-RIs,162.01415629869425
SL-RIs,183.64188646637533
SL-RIs,147.37881139452676
SL-RIs,171.96857086248008
SL-RIs,195.30339935889273
SL-RIs,162.03337271580318
SL-RIs,170.2563620354675
SL-RIs,138.35587715227012
SL-RIs,140.79869698041105
SL-RIs,168.34855463708348
SL-RIs,166.08898621200396
SL-RIs,144.58313636715778
SL-RIs,159.40047398979476
SL-RIs,164.22410457189423
SL-RIs,163.5387335916114
SL-RIs,160.3117322490589
SL-RIs,172.90186793623946
SL-RIs,167.4714100300865
SL-RIs,170.61951771327168
SL-RIs,154.67417892005685
SL-RIs,160.17898106177998
SL-RIs,170.07647644318834
SL-RIs,168.95002959700957
SL-RIs,159.58074818452857
SL-RIs,180.04901896143133
SL-RIs,165.80278356579055
SL-RIs,149.37533027522102
SL-RIs,142.66071518231476
SL-RIs,139.72743006712955
SL-RIs,172.37821310671433
SL-RIs,156.50012349723363
SL-RIs,155.1726430337588
SL-RIs,169.71455371301906
SL-RIs,157.5315120793341
SL-RIs,147.76781827527182
SL-RIs,153.3656738015205
SL-RIs,160.9135020515595
SL-RIs,163.19472874012666
SL-RIs,186.46254877482127
SL-RIs,164.43361052066086
SL-RIs,153.27090004480908
SL-RIs,185.6339564705764
SL-RIs,128.50307445123397
SL-RIs,169.2540455905702
SL-RIs,145.384210755214
SL-RIs,166.10562655268976
SL-RIs,189.96668687373239
SL-RIs,155.09541426593336
SL-RIs,174.25032836234212
SL-RIs,154.68423403806102
SL-RIs,160.9841359305085
SL-RIs,189.60729913215724
SL-RIs,138.4431699550451
SL-RIs,155.58610296996085
SL-RIs,157.38620622834043
SL-RIs,154.43958709347666
SL-RIs,196.04375799871252
SL-RIs,169.8200474353748
SL-RIs,157.1402207553654
SL-RIs,158.4911480383014
SL-RIs,170.45785298633987
SL-RIs,144.21436822446458
SL-RIs,146.54496721012575
SL-RIs,174.08871675982363
SL-RIs,160.47728128985798
SL-RIs,149.1722774177864
SL-RIs,165.30150132116142
SL-RIs,158.04154939121176
SL-RIs,160.21902705162768
SL-RIs,134.67708541572358
SL-RIs,154.8823304515596
SL-RIs,157.50845766224646
SL-RIs,138.55249189932584
SL-RIs,152.49340874141967
SL-RIs,170.41720423512322
SL-RIs,158.8963525283433
SL-RIs,164.92190090841487
SL-RIs,157.46964425104528
SL-RIs,178.54854920144282
SL-RIs,151.44154606761597
SL-RIs,167.31066142807467
SL-RIs,176.56416242816306
SL-RIs,153.57478773236912
SL-RIs,159.26808220307504
SL-RIs,196.01093243270552
SL-RIs,175.6219325796042
SL-RIs,153.56606755865306
SL-RIs,153.9868264229909
SL-RIs,169.65595661796257
SL-RIs,162.6068172836076
SL-RIs,159.8168687082769
SL-RIs,163.83509308020885
SL-RIs,150.65784486783681
SL-RIs,159.7750686195121
SL-RIs,137.82449989070997
SL-RIs,165.9307102526649
SL-RIs,151.70779100315949
SL-RIs,178.88632754017308
SL-RIs,175.56663729364584
SL-RIs,162.5396905959677
SL-RIs,182.03890529045853
